country,code,continent,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Lebanon,LBN,Asia,0.05950604069,0.05842309765,0.05697936296,0.05540206954,0.05396267992,0.05278949773,0.05219045266,0.05171770862,0.05134242652,0.05095703283,0.05048774935,0.05034341666,0.0500567915,0.0497089403,0.04942186877,0.04926175122,0.05044809137,0.05172585134,0.05291867333,0.05375387214,0.05407568362,0.0537169688,0.05299406293,0.05220737663,0.05173139074,0.05178281413,0.05252644475,0.05370535515,0.05527723494,0.0571126483,0.05908400098,0.06008656977,0.0610447995,0.06193038326,0.06275347605,0.06355686073,0.06492660276,0.06635172844,0.06787454266,0.06947278852,0.07108314793,0.07110209089,0.0714764833,0.07219170577,0.07325147343,0.07465037579,0.07637029095,0.07820840795,0.08017981794,0.08216021588,0.08396245361,0.08322610567,0.08248040641,0.08180584833,0.08139948055,0.08142915663,0.08319404369,0.08514117142
Lesotho,LSO,Africa,0.04273647796,0.04277048503,0.0427377943,0.04263965717,0.04245803224,0.04220831035,0.04225661254,0.04220534589,0.04208308497,0.04192823229,0.04177048546,0.04198290488,0.0421363138,0.04219661856,0.04213977782,0.04194205808,0.04184711157,0.04162953554,0.0413261892,0.04098889057,0.04063832418,0.04068051411,0.04072397204,0.04079226397,0.04089412652,0.04100552102,0.04131916224,0.04162547691,0.04190517474,0.04210474219,0.04219240395,0.04239172795,0.04239644273,0.04232922166,0.04234417872,0.04249729896,0.04317303512,0.04381831508,0.0443679838,0.04473752612,0.04488470321,0.04527626587,0.0455740173,0.04573439195,0.0456858462,0.04540961651,0.04527736712,0.04490268059,0.04444605561,0.04411479941,0.04401360221,0.04400372838,0.04408620775,0.04421163892,0.04433109561,0.04440081025,0.04475953356,0.04505809463
Liberia,LBR,Africa,0.02375407587,0.02391906975,0.02395000342,0.02386601943,0.0236853368,0.02342111396,0.02369010628,0.02386256308,0.02394074673,0.02392808537,0.02383855184,0.024154895,0.0243808876,0.02452923961,0.02462899442,0.02469334091,0.02512766848,0.02552239509,0.02587598856,0.02616590791,0.02639444499,0.02678476553,0.0270797549,0.02731927314,0.02757088754,0.02788755584,0.02850988245,0.02900791092,0.02936552291,0.02953096961,0.02945406135,0.02996844584,0.03036046846,0.03059220657,0.03058048522,0.0302288614,0.03018329402,0.03019925214,0.03028777819,0.03051945535,0.0309638824,0.03089666387,0.03076533296,0.03060104941,0.03040315274,0.03015089399,0.0303186942,0.030504718,0.03065334823,0.03072311157,0.03071660598,0.03073018871,0.030611281,0.03044123696,0.03030379638,0.03023543538,0.03039540095,0.03056992256
Libya,LBY,Africa,0.03885759419,0.03820379675,0.03735975904,0.03637447415,0.03528307826,0.03412207654,0.03341884356,0.03262587173,0.03179772057,0.03099444275,0.03025133043,0.02985755871,0.02951076052,0.0291901076,0.02887080549,0.02855502112,0.02840712732,0.02824991442,0.02810016337,0.0279733874,0.0278822637,0.02788712882,0.02790296898,0.02796008177,0.02809421053,0.02832065106,0.02885927495,0.02940918115,0.02996835858,0.03053722019,0.03111641841,0.03175609495,0.03241601168,0.03308842007,0.03375425309,0.03440855739,0.03519004806,0.03589023755,0.03652236107,0.03711072259,0.03766287865,0.03823462485,0.03874580168,0.03919780653,0.03958291665,0.0398909798,0.04050287047,0.04105429453,0.0415081385,0.0418104532,0.04193809834,0.04231500084,0.04254485696,0.04270905121,0.04291527485,0.0432301436,0.04364642578,0.04423607634
Lithuania,LTU,Europe,0.07925608681,0.08129163642,0.08331395044,0.08532606633,0.08738995639,0.08957983476,0.09181596051,0.09400998555,0.09627945499,0.09875677473,0.1014883958,0.1043849387,0.1072391215,0.1098865196,0.1121047291,0.1137912172,0.1145967271,0.115089078,0.1151727734,0.1146695461,0.1135362044,0.1120672705,0.1098427359,0.1073668251,0.1053327851,0.1041276689,0.1040416171,0.1046309736,0.1057490611,0.107169292,0.1087854579,0.1115642685,0.1144607977,0.1173886585,0.1202257827,0.1228918338,0.1265108161,0.1298806172,0.1330476081,0.1360963703,0.1390847244,0.1433541027,0.1476061895,0.1518294759,0.1559423466,0.1598541833,0.1631907799,0.1661315869,0.1686716813,0.1708448786,0.1727098146,0.1756733149,0.1785095454,0.1812786943,0.1840427886,0.1868508835,0.1884398432,0.1900238403
Luxembourg,LUX,Europe,0.1082428257,0.1096940144,0.1110241621,0.1123511262,0.1137482838,0.1152096531,0.1174980158,0.1196764131,0.1217805568,0.1237777778,0.1256475347,0.1275564291,0.1291633006,0.1304893708,0.1315448528,0.1322886196,0.1342274437,0.135776709,0.1367846478,0.1370295654,0.1364080736,0.1365322746,0.1358703235,0.1347566613,0.1336619326,0.1328939259,0.1326845027,0.1326958867,0.132936136,0.1333757624,0.1339740736,0.1351395349,0.1363880921,0.1375709164,0.1384972389,0.1391055369,0.1399722373,0.1404648945,0.1406969626,0.1407654335,0.1407380243,0.1417654719,0.1426346165,0.1433474304,0.1438762702,0.1442069146,0.1433256389,0.1422937418,0.1412565231,0.1404246429,0.1399301316,0.1395609505,0.1394190746,0.1394692285,0.1396393077,0.1399428375,0.1414845691,0.1431189799
"Macao SAR, China",MAC,Asia,0.04966149372,0.04927697768,0.04868663019,0.04796743555,0.04721460196,0.04659230137,0.04629073716,0.04620445797,0.04628246725,0.04642462693,0.04658502407,0.04859712389,0.05071814188,0.05298302875,0.05543138314,0.05805618554,0.06146349625,0.06499503581,0.0685762634,0.07214656084,0.07578175526,0.07602279123,0.07572675634,0.07507749131,0.07426294059,0.07338996618,0.07124328237,0.06941529479,0.06784531144,0.06644918459,0.06523616381,0.0664652141,0.06778145942,0.06911933467,0.07043867076,0.07168525692,0.07227231958,0.07276797721,0.07320715309,0.07358028112,0.07384240816,0.07303672152,0.07232187411,0.07176402324,0.07131994069,0.07101515048,0.07037014514,0.0694569323,0.06850225917,0.06794235056,0.06815849705,0.07029351757,0.07323329736,0.07689448997,0.08118468497,0.08607652652,0.09175437421,0.09798463459
Madagascar,MDG,Africa,0.03262087319,0.03290164883,0.03302212068,0.03305130453,0.03307548011,0.03313256667,0.03351893481,0.03384426114,0.03414294571,0.03445044073,0.03477469491,0.03540208794,0.03599261223,0.0364402341,0.0366112244,0.03645593596,0.03627218755,0.03583709961,0.0352191157,0.03448610525,0.03368040096,0.03322522988,0.03270346342,0.03216287481,0.03165730009,0.03121798143,0.03102842703,0.03085007411,0.0306712824,0.03047443626,0.03025175467,0.03027392444,0.03024834051,0.03019188258,0.03012166263,0.03004638081,0.03007058779,0.03004539912,0.02996780764,0.02983650407,0.02965838484,0.02964491826,0.02959496197,0.02949949885,0.02934168893,0.0291236319,0.02904137801,0.0288994435,0.02872157079,0.02852824873,0.02833775537,0.0282543893,0.02815232564,0.02809145502,0.02814254347,0.02834053421,0.02877910913,0.02929498557
Malawi,MWI,Africa,0.02718845298,0.02702929144,0.02680978607,0.02654722816,0.02625461817,0.02594641155,0.02600740141,0.02604126462,0.02598492215,0.02576286577,0.0253557827,0.02511893853,0.02474951694,0.02432748842,0.02393837083,0.02363093466,0.0236194258,0.02361372203,0.02363744856,0.02372387632,0.02388789372,0.02429210966,0.02473408701,0.02513541533,0.02538904118,0.02544561478,0.02572933148,0.02594280632,0.02614584919,0.0264174482,0.02680101505,0.02746331274,0.02816731463,0.028895975,0.02959443812,0.03021408226,0.029983514,0.02968301833,0.02932849212,0.02895415541,0.02858536246,0.02852521443,0.02845523752,0.02838241742,0.02830261317,0.02821258845,0.02839076339,0.02852907192,0.02865281306,0.02880030326,0.02898551107,0.0292356775,0.02955184113,0.02985537861,0.0300359052,0.03004699035,0.03000368956,0.02979185381
Malaysia,MYS,Asia,0.03430836868,0.03382875253,0.03340816525,0.03299902252,0.03253622259,0.03200241262,0.03216114187,0.03227259099,0.03240351994,0.03264874598,0.0330502339,0.03372551083,0.03440421799,0.0350037584,0.03543642013,0.03567175112,0.03582499264,0.0358577343,0.03583704391,0.03583512609,0.03589161571,0.03620962173,0.03650303342,0.03674722142,0.03691165362,0.03699353456,0.03706876022,0.03703667171,0.03693647039,0.03684227124,0.03681695209,0.03705003936,0.03733331426,0.03761863254,0.03784570029,0.03800308915,0.03821527531,0.03831525841,0.03841198285,0.0386480379,0.03909744355,0.04022067347,0.04134434539,0.04230647515,0.04312835858,0.04402956843,0.0454514124,0.04674567136,0.04777229552,0.04857766328,0.04936239806,0.05097200893,0.05275563742,0.05466728677,0.05663474385,0.0586259777,0.06076294282,0.06292601782
Maldives,MDV,Asia,0.02589918453,0.02576069302,0.02558511871,0.02531152648,0.02501646477,0.02451199813,0.02448901987,0.02431698562,0.02410898608,0.02395895287,0.02384078502,0.02382348506,0.02388185449,0.02393752299,0.02397216234,0.02403328474,0.02447659332,0.02490050851,0.02532708272,0.02564119281,0.02590523092,0.0261994083,0.02634737585,0.02643516523,0.02649860893,0.02664564405,0.02687961214,0.02719028771,0.0275245968,0.02780304254,0.02804919024,0.02842605569,0.02875227571,0.02910595193,0.02958141632,0.03028156265,0.03140050978,0.03261375461,0.03394798036,0.03535360895,0.03680309861,0.03818456103,0.03950859717,0.04076318045,0.04187189738,0.04280256935,0.04358357949,0.04419912518,0.04463359358,0.04481228544,0.04474213398,0.04408326691,0.04323632908,0.04235562926,0.04157777032,0.04102743049,0.04102572495,0.04119817569
Mali,MLI,Africa,0.02271049842,0.02300148095,0.02312237334,0.02311483746,0.02304318945,0.02293550632,0.02367678113,0.02435947292,0.02495521841,0.02542953814,0.02577253996,0.02668875827,0.02749250178,0.02817626775,0.02874042059,0.02918943001,0.03007500789,0.03084738233,0.03150427554,0.03204477373,0.03246853441,0.03334308779,0.03412259585,0.03478313087,0.03529877235,0.03565895788,0.03637687419,0.03699354889,0.03750900898,0.03790911906,0.03817328097,0.03804235393,0.03779578932,0.03744880002,0.03701836287,0.03651224172,0.03593454678,0.03529203901,0.03458719843,0.03380761109,0.0329533384,0.03228846804,0.03152669803,0.03072703598,0.02996036284,0.02925720243,0.02894361137,0.02866037527,0.0283538602,0.02795668286,0.02745032615,0.02710631865,0.026660261,0.02617367178,0.02572139133,0.02533955846,0.02525324347,0.02518765526
Malta,MLT,Europe,0.07273311897,0.07364796311,0.07438098178,0.07507673229,0.07600933852,0.07739335006,0.07991751269,0.08305889905,0.08659304969,0.09020703253,0.09366264662,0.09560621077,0.09684906596,0.09753805427,0.09788871376,0.09798107961,0.09825884477,0.09842655634,0.09848733969,0.09843557519,0.0983214641,0.09857923018,0.098540034,0.09820769445,0.09778791444,0.09743143153,0.09877499481,0.1004339812,0.1022644497,0.1040168567,0.1055538301,0.1074825819,0.1092302336,0.1108944596,0.1125996206,0.1144113041,0.115971098,0.1175210493,0.119072276,0.1206544231,0.1222829779,0.1244542374,0.1269038738,0.1296144833,0.1324800383,0.1354120753,0.1383663782,0.1413169619,0.1448462183,0.1495162154,0.155536202,0.1600050929,0.1655461065,0.1718278646,0.1780521818,0.1836680126,0.1893858871,0.1942568253
Mauritania,MRT,Africa,0.019404126,0.02001990442,0.02060991625,0.02116309978,0.02168826466,0.02217828686,0.02277855956,0.02332350711,0.02382374031,0.02428866415,0.0247295693,0.02524527581,0.0257130682,0.02613579993,0.02652871497,0.02688746626,0.02731866832,0.02769930569,0.02803894467,0.02834020863,0.02860597685,0.02897453858,0.02929007263,0.02956539208,0.02980743974,0.03002810262,0.03032549174,0.03057064273,0.03077323893,0.03094436825,0.0310919444,0.03130823776,0.03147967844,0.03161391241,0.03170951838,0.03176906632,0.03180484264,0.03179319614,0.03174732065,0.03168171978,0.0316059998,0.03160751187,0.0315731992,0.03151414029,0.03143626823,0.03134710226,0.03132905035,0.03128176257,0.03121781954,0.03114205108,0.03106570555,0.03103635824,0.03098971109,0.03095229045,0.03094967421,0.03100201538,0.03118122268,0.03138240399
Mauritius,MUS,Africa,0.02476071167,0.02486790441,0.02487759674,0.02482955676,0.02478065023,0.02476095618,0.02492023418,0.02514679488,0.02540289299,0.02563007367,0.02578813559,0.02630744849,0.02672486336,0.02707965482,0.02743035071,0.02774215247,0.02918344811,0.03074630527,0.03248637653,0.03435878756,0.03632876105,0.03732832073,0.03822589144,0.03909089729,0.04000707355,0.04102190239,0.04227605119,0.04361237817,0.04494272166,0.0461265529,0.04709499185,0.04834779391,0.04933232882,0.05016885765,0.05102862391,0.05201357379,0.0539252343,0.05596437815,0.05796430778,0.05978811623,0.06141179385,0.06251844248,0.06347141549,0.06430684787,0.06508993016,0.06588458088,0.06740540488,0.06906012278,0.07097862668,0.07332922355,0.07627319258,0.0801251034,0.08443070288,0.08911987657,0.09415242987,0.09954023626,0.1044074547,0.1094540385
Mexico,MEX,N. America,0.0336372461,0.03409840848,0.03450726241,0.03488541217,0.03527014161,0.03567378854,0.03610785742,0.03653377332,0.03691516952,0.03718717873,0.03732143355,0.03744277321,0.03741031312,0.03730539633,0.03724304109,0.03728369569,0.03741830398,0.0377004223,0.03803107922,0.03827381337,0.03837910282,0.03861716066,0.03869243791,0.03872723297,0.03887881339,0.03921830756,0.03975113425,0.04040070431,0.0411376679,0.04190931167,0.04269082428,0.04342597152,0.0441687453,0.04491393658,0.04565993447,0.04640928416,0.0472677337,0.04811100262,0.04892761345,0.04970039106,0.05042874056,0.05108742397,0.05169284242,0.0523028522,0.05298768268,0.05378867114,0.05470260621,0.05572595335,0.05681748387,0.0579138894,0.05899552912,0.05999931128,0.06095707358,0.06198732553,0.06324561912,0.06481776541,0.06656335145,0.0685734233
"Micronesia, Fed. Sts.",FSM,Oceania,0.03545366774,0.03546948101,0.03528319406,0.03492511662,0.03452373878,0.03416791088,0.03396741637,0.03378966246,0.03354279746,0.03347182982,0.03322426788,0.03464932054,0.03627724807,0.03806389469,0.04003137205,0.04214177119,0.04122014102,0.04010286665,0.03888774882,0.03749114103,0.03596294063,0.03612414195,0.03615214133,0.03604452267,0.03592023066,0.03580514903,0.03583935962,0.03585869807,0.03591571489,0.03586953056,0.03573096926,0.03603275337,0.03598158027,0.03562837955,0.03526405612,0.03529324259,0.03589492727,0.03665370224,0.03728819823,0.03755472286,0.03721423784,0.03809079457,0.03880990438,0.03930122828,0.03971776274,0.0400297563,0.03971272851,0.03922800206,0.03885028427,0.03853405156,0.03844000926,0.03902655894,0.03978628639,0.0407706698,0.04200355718,0.04352072621,0.04570361264,0.04810316077
Moldova,MDA,Europe,0.06179481132,0.06088560461,0.0599481982,0.05911980889,0.05858832012,0.05843256637,0.05929585799,0.06041946539,0.06163006757,0.06265056629,0.06334822602,0.06446081606,0.06509837113,0.06563988658,0.06654992224,0.06800184559,0.07010535932,0.07262681159,0.07505959868,0.07674717766,0.07744905771,0.07772703412,0.07711229792,0.07610085714,0.07539875566,0.07538431373,0.07640310938,0.07781833196,0.07948743169,0.08121787558,0.08292640693,0.08477051836,0.08658796546,0.08822048095,0.089432945,0.09010750459,0.09178983943,0.09277714897,0.09333260694,0.09378006751,0.09422512194,0.09572095206,0.09720341523,0.09847838591,0.09922487718,0.09926632467,0.100471688,0.1012027141,0.1015537905,0.1016192488,0.101470644,0.1014416911,0.1006798952,0.09950019193,0.09878565301,0.09938302381,0.1032575309,0.1086350261
Mongolia,MNG,Asia,0.04827499594,0.04906748064,0.04949847922,0.04961324197,0.04951168621,0.04924470972,0.04899992193,0.04867408632,0.04833634882,0.04806096212,0.04787207006,0.04836414715,0.04879521181,0.04906162152,0.04903766272,0.04868310162,0.04814234005,0.04735409923,0.0464665635,0.04563895447,0.04494733141,0.04472576761,0.04452427172,0.0442783521,0.04390435522,0.04336324674,0.0430868857,0.04265192838,0.04214643726,0.04166542115,0.04126969592,0.04078870364,0.04027096923,0.0396659597,0.03891039493,0.0379993551,0.03812451787,0.03804477896,0.03779392849,0.0374086447,0.03690818024,0.03718608665,0.03735832209,0.03743146804,0.03739618845,0.03724876764,0.0376601048,0.03798901866,0.03820433609,0.03825410216,0.03812544928,0.03832098022,0.03838071285,0.03840288982,0.03852907217,0.03884809483,0.03946458312,0.04030924225
Montenegro,MNE,Europe,0.06167144216,0.06149163171,0.06110140521,0.06061054637,0.0601817335,0.05992282364,0.06155552896,0.06355442658,0.06598503133,0.0688081973,0.07198379413,0.07364259122,0.07511906245,0.07639659009,0.07749275378,0.07840625669,0.07943904937,0.08039621505,0.08114897743,0.08146759148,0.08128597575,0.08074277973,0.07973751322,0.07854420309,0.0775840262,0.07709804129,0.07748255338,0.07821831671,0.07928048955,0.0806879986,0.08244114174,0.08491117681,0.08770024124,0.09080747988,0.0942264254,0.0979660363,0.1013628411,0.1048825305,0.1084714858,0.1120806731,0.1156740226,0.1192678827,0.1228313557,0.1261492127,0.1288295647,0.1306382792,0.131061339,0.1307359448,0.1300827108,0.1296325049,0.1296696307,0.1306156151,0.1318866711,0.1336044185,0.1359273733,0.1389371527,0.142981795,0.1476220851
Morocco,MAR,Africa,0.02981766199,0.0303800458,0.03079072958,0.03111928924,0.03146449679,0.03186616051,0.03247411618,0.03309695138,0.03368423089,0.03415490645,0.03447410776,0.03475250009,0.03491128453,0.03494728334,0.03484665869,0.03461011302,0.03431829347,0.03393345391,0.03352114312,0.03314995123,0.03286553589,0.03281820858,0.03282223789,0.03292765098,0.03320555178,0.03370010777,0.03451256269,0.03548865028,0.03661103372,0.03785458293,0.03920284852,0.04079266012,0.04238060036,0.0439428927,0.04545677497,0.04691309755,0.04820444038,0.0494136021,0.05054831254,0.05160394263,0.05258918306,0.05367048237,0.0546613203,0.05559990292,0.05653424195,0.05750073638,0.05832941845,0.05921418198,0.06008920825,0.06083176823,0.06140031365,0.06172941739,0.06188816399,0.06211400882,0.06274223017,0.06396156666,0.06555928876,0.06769142223
Mozambique,MOZ,Africa,0.02742297523,0.0277171452,0.02792078439,0.02803930058,0.02807824384,0.02804387037,0.02833386327,0.02854369662,0.02867704504,0.02873148942,0.02870796528,0.02896990169,0.02914432434,0.02924260093,0.02927530415,0.02925034323,0.02939941683,0.02949857254,0.02954575399,0.02954103162,0.02949098907,0.02973137723,0.02987369979,0.02993456635,0.02993866396,0.0299006385,0.03034473817,0.03071594113,0.03099660505,0.03113798242,0.03109329059,0.0309838824,0.03078536626,0.03052033563,0.03023760725,0.02997956994,0.03017140573,0.03032323553,0.03043582283,0.03049610435,0.03049693079,0.03065869167,0.03075582646,0.03080003964,0.03080840292,0.03079347342,0.03094860866,0.03107796885,0.03117313187,0.03122066966,0.03122011295,0.0312953945,0.03131461378,0.03130636128,0.03130457304,0.03132711007,0.03145457795,0.03158304098
Myanmar,MMR,Asia,0.03435193818,0.03484038292,0.03515591821,0.03535233616,0.03550153905,0.03563040629,0.03618061142,0.03667782175,0.03710632345,0.03744038084,0.03767786516,0.03809789349,0.03843863674,0.03869530479,0.03886138684,0.03894432694,0.03925327545,0.03945354537,0.03959186414,0.03972418131,0.03987900765,0.04033403898,0.04075695285,0.04113287424,0.04144447728,0.04169439198,0.04214893186,0.04254277525,0.04290015518,0.04324788125,0.04360375373,0.044371427,0.04506207106,0.04567406159,0.04620012403,0.04663050324,0.0472347032,0.04771026013,0.04804577676,0.04821333422,0.04820693629,0.04843729713,0.04850692254,0.04844934668,0.04830567778,0.04811378363,0.04827064897,0.04843352012,0.0486102881,0.04879803874,0.04901557336,0.04961130817,0.0501713257,0.05084030546,0.05181264098,0.05318480658,0.05511675728,0.05731628432
Namibia,NAM,Africa,0.03698982979,0.03687323519,0.03670410683,0.0364797637,0.03622073046,0.03592991586,0.03604672581,0.03610622178,0.03608416476,0.03594122712,0.03565167917,0.03564478081,0.03548052242,0.03521358928,0.03490749729,0.03459510476,0.03471363435,0.03478323165,0.03479486899,0.03474888673,0.03465189123,0.03481122808,0.03492444853,0.03499182762,0.03498054237,0.03488106787,0.03467851661,0.03440396793,0.03411883099,0.03387887492,0.03372182779,0.03377201959,0.03382129203,0.03384716372,0.03380991562,0.03370326316,0.03365330805,0.03354189952,0.03338237877,0.0331924682,0.03299184892,0.03313256751,0.03318303878,0.0331693124,0.03312914214,0.03307112109,0.0333438081,0.03358358394,0.03378268352,0.03392028226,0.03397525274,0.03419041434,0.03434640762,0.03447412498,0.03461589073,0.03479813536,0.03513430788,0.0355241981
Nepal,NPL,Asia,0.02532492511,0.02591618527,0.02633307281,0.02662100949,0.02685129663,0.02705455993,0.02764367297,0.02817980943,0.02864465388,0.02901141719,0.02927271865,0.0298956171,0.03042354975,0.03084475725,0.03115148886,0.03134502703,0.03185731559,0.03225316776,0.03253794588,0.03271992246,0.03280859295,0.03319094158,0.03347645925,0.03368178626,0.0338254612,0.03392080199,0.03433730952,0.03467923687,0.03494733342,0.03514322071,0.03527199742,0.03560816197,0.03588440283,0.03609392666,0.03622318929,0.0362723907,0.03666174064,0.03696115593,0.03720562007,0.03744169847,0.03770154397,0.03856036748,0.03951044075,0.04057778437,0.04176783936,0.04308114804,0.04424281642,0.04542082584,0.0466022651,0.04778093858,0.0489943118,0.04986781094,0.05077666576,0.05183265792,0.05314335319,0.05476157026,0.05640406157,0.05809480007
Netherlands,NLD,Europe,0.0890979261,0.09015997646,0.09131368783,0.09253803663,0.09375795737,0.09495888158,0.09615710217,0.09731730745,0.09844952611,0.09959648964,0.1007965164,0.1020059347,0.1031805083,0.1043376295,0.105480627,0.10661388,0.1082793665,0.1098612641,0.111338359,0.1126497068,0.1137742583,0.1151322421,0.1161817939,0.1171094037,0.1181704843,0.1195053118,0.1209852708,0.1226768811,0.1244257659,0.1259979607,0.1272813916,0.1284183106,0.1292594536,0.1299145972,0.1305528278,0.1312852198,0.1322334287,0.1331985536,0.1341592895,0.1350430759,0.1358208053,0.1369804527,0.1380132391,0.1390091845,0.1400848765,0.1413366211,0.1432878703,0.1453549742,0.1477325871,0.150688054,0.1543747323,0.1588943414,0.1639610403,0.1692886734,0.1744525707,0.1792018771,0.1836836949,0.1877858511
New Caledonia,NCL,Oceania,0.03649367089,0.03642857143,0.03625899281,0.03603267211,0.03574347333,0.03539226519,0.03544385027,0.03533678756,0.03525628141,0.035375,0.03566964286,0.036675,0.0378247012,0.03896498054,0.03996183206,0.04075471698,0.04141044776,0.04191911765,0.04237818182,0.04265703971,0.04287754373,0.04377847879,0.04444749485,0.04498318763,0.04549950544,0.04606021366,0.04670479822,0.0473894081,0.04815765353,0.04888015435,0.04949121996,0.04994810734,0.05031729876,0.05062982395,0.05101803865,0.05147149874,0.05279808062,0.05422554091,0.0557046751,0.05719024539,0.05865966327,0.06039369789,0.06209309675,0.06382714296,0.06573551913,0.06788374596,0.07253022269,0.07755485893,0.08276828012,0.08800569221,0.09315315315,0.09412620405,0.09494980695,0.09570263607,0.09650438351,0.09741556535,0.09842343157,0.09954360693
New Zealand,NZL,Oceania,0.08635635382,0.08500392611,0.08388477035,0.08295876452,0.08213003791,0.08135900167,0.0820591203,0.08268088543,0.08329427605,0.08398658396,0.08479916035,0.08528671574,0.08570060953,0.08607638537,0.08651255085,0.08711718725,0.08916380003,0.09140279469,0.09368640267,0.09579478932,0.09762793537,0.09905244968,0.1001482843,0.1010961773,0.102127297,0.1033451387,0.104899732,0.1065141705,0.108175367,0.1097790373,0.111229203,0.112184773,0.1131276722,0.1140389676,0.114870442,0.1155754886,0.1162390139,0.1167228202,0.1171368283,0.1175971943,0.1181644503,0.1184450457,0.1187884007,0.1192515892,0.1198629969,0.1206311232,0.1222040338,0.1238020266,0.1255718578,0.1277632129,0.1305275013,0.1328930201,0.1359442844,0.1394428311,0.1430203783,0.1464717018,0.1499840194,0.1532172135
Nicaragua,NIC,N. America,0.02540825233,0.02541466346,0.02536783843,0.02528156659,0.02517232992,0.02505199672,0.02521127026,0.02531734587,0.02539323692,0.02544817829,0.02548730326,0.02570879249,0.0259093551,0.02609084219,0.02625589635,0.02641212323,0.026685459,0.02695871889,0.02722343062,0.02747489592,0.02770969042,0.02805153606,0.02835956659,0.02866631197,0.02901372189,0.02942203359,0.02989925774,0.03041893739,0.03096319121,0.03150768199,0.03203786163,0.0326928265,0.03331350085,0.03390450415,0.03447566485,0.03503382747,0.03573450273,0.03640361506,0.03705869814,0.03771127714,0.03837235488,0.03924168015,0.04010009022,0.04096202183,0.04184396001,0.04275441096,0.04372913269,0.04475122354,0.04575006265,0.04662582252,0.04734543651,0.04789266885,0.0483184927,0.04880379202,0.0496009559,0.05085320949,0.05247541109,0.05444979326
Niger,NER,Africa,0.01130530187,0.01193874873,0.01251534214,0.01303945514,0.01351797698,0.01395961199,0.0144402916,0.01486368939,0.01524176516,0.01559342764,0.0159293503,0.01637662794,0.01678684787,0.01715338578,0.01747014674,0.01773700141,0.01813504912,0.01847868509,0.01877712918,0.01903512689,0.01925176961,0.01962360192,0.01996506516,0.02028455592,0.02059939194,0.02092344237,0.02132773077,0.02174722476,0.02217405702,0.02259159647,0.02299291102,0.02328460762,0.02355386749,0.02379892823,0.024016684,0.02420607148,0.02426505841,0.02430280133,0.02432395284,0.02432975524,0.024323937,0.02429600604,0.02425913088,0.02422834397,0.02422356283,0.0242539367,0.02434357784,0.02444060125,0.02453645379,0.02462217922,0.02469508227,0.02487565513,0.02504332088,0.02519535587,0.02532240727,0.02542337487,0.02549423555,0.02553192322
Nigeria,NGA,Africa,0.02822677803,0.02858295629,0.02883227293,0.02894776147,0.02889632933,0.02867677825,0.02885388917,0.02887340554,0.02876674827,0.02856665333,0.02829473718,0.0284477184,0.02849457601,0.02844612681,0.02831237614,0.02810573783,0.02817441738,0.02816220084,0.02808662567,0.02796729125,0.02782202364,0.02808267532,0.02827780814,0.02841234967,0.02849198062,0.02852601201,0.02871658142,0.02883076122,0.02887672621,0.02886009664,0.02879049381,0.02893044487,0.02898140792,0.02895666312,0.0288667875,0.0287226731,0.02876208322,0.02870732335,0.02857628189,0.02838577127,0.02815009764,0.0281562754,0.02806898537,0.02790348807,0.02767799628,0.02740806324,0.02754635177,0.02761081935,0.02760254767,0.02752115917,0.02737474212,0.02753116098,0.02759873854,0.02758716888,0.02750406434,0.02736190132,0.0274713312,0.0275070589
North Macedonia,MKD,Europe,0.0469634915,0.04648613011,0.04588533512,0.0452499273,0.04468368362,0.04422857617,0.04464598089,0.04513347879,0.04571636314,0.04642247443,0.04727452348,0.04872433273,0.05027989306,0.05193353051,0.05369878245,0.05556097859,0.05754533423,0.05958124738,0.06142820319,0.06274179214,0.06335941694,0.0632887465,0.06256460194,0.06164520486,0.06111936953,0.06132016912,0.06261263936,0.06451170873,0.06686400941,0.06942214566,0.07204487664,0.07494800085,0.0778564852,0.08080682329,0.08383950572,0.08695314564,0.08946524228,0.09194193436,0.09436462287,0.09669510975,0.09891199168,0.1015247386,0.1039372784,0.1061586831,0.1081929582,0.1100403248,0.1114298801,0.1126689577,0.113810827,0.1148952705,0.1159672948,0.1175839601,0.1190678465,0.1206471527,0.122650596,0.1252536902,0.1286701076,0.1325990322
Norway,NOR,Europe,0.1103701819,0.1121001163,0.1140121871,0.1160255576,0.117967788,0.1197670908,0.1218003033,0.1235952384,0.1252337884,0.1268519147,0.1285223064,0.1301129709,0.1317245037,0.1333647426,0.1350278953,0.1367345151,0.138956254,0.1411251717,0.1432461513,0.1453066985,0.1472919655,0.1495835551,0.1515631307,0.1533611308,0.1551337299,0.1569422008,0.1587316556,0.1604612476,0.1619752806,0.163044746,0.1635594521,0.1637102005,0.1633533587,0.1625604042,0.161442582,0.1600946416,0.1588933147,0.1574640813,0.1558805397,0.1542210706,0.1525642473,0.1514702517,0.1503490733,0.1493339876,0.1485686784,0.1481505274,0.1476892735,0.1473339261,0.1472424045,0.1476888521,0.1488732837,0.151112397,0.1540764676,0.1573811679,0.1604632611,0.16303027,0.1659241279,0.1682147779
